gene,pathway
F57G8.t4,path:cel00970
F58B3.5,path:cel00970
F58D5.t1,path:cel00970
F59C12.11,path:cel00970
F59C12.7,path:cel00970
F59C12.9,path:cel00970
F59C12.t1,path:cel00970
F59C12.t2,path:cel00970
F59C12.t3,path:cel00970
H06A10.3,path:cel00970
H06A10.t1,path:cel00970
H08J11.11,path:cel00970
H08J11.13,path:cel00970
H08J11.5,path:cel00970
H08J11.6,path:cel00970
H08J11.7,path:cel00970
H08J11.t1,path:cel00970
H08J11.t2,path:cel00970
H08J11.t3,path:cel00970
H08J11.t4,path:cel00970
H08J11.t5,path:cel00970
H17B01.t1,path:cel00970
H35N09.3,path:cel00970
H35N09.4,path:cel00970
H35N09.t1,path:cel00970
H35N09.t2,path:cel00970
K01A11.6,path:cel00970
K01A11.t1,path:cel00970
K01A12.5,path:cel00970
K01A12.9,path:cel00970
K01A12.t1,path:cel00970
K01A12.t2,path:cel00970
K01A12.t3,path:cel00970
K01A12.t4,path:cel00970
K01A12.t5,path:cel00970
K02A4.4,path:cel00970
K02A4.9,path:cel00970
K02A4.t1,path:cel00970
K02A4.t2,path:cel00970
K02B12.11,path:cel00970
K02B12.t1,path:cel00970
K02D7.8,path:cel00970
K02D7.t1,path:cel00970
K02E11.t1,path:cel00970
K02E2.15,path:cel00970
K02E2.t1,path:cel00970
K03B8.18,path:cel00970
K03B8.t1,path:cel00970
K03E6.8,path:cel00970
K03F8.3,path:cel00970
K03F8.t1,path:cel00970
K03H6.t1,path:cel00970
K04A8.t2,path:cel00970
K04A8.t3,path:cel00970
K04C2.10,path:cel00970
K04C2.9,path:cel00970
K04C2.t1,path:cel00970
K04C2.t2,path:cel00970
K04C2.t3,path:cel00970
K05G3.t1,path:cel00970
K06A4.13,path:cel00970
K06A4.t1,path:cel00970
K06G5.t1,path:cel00970
K07A1.19,path:cel00970
K07A1.t1,path:cel00970
K07C10.5,path:cel00970
K07C10.t1,path:cel00970
K08B5.4,path:cel00970
K08B5.5,path:cel00970
K08B5.t1,path:cel00970
K08B5.t2,path:cel00970
K08E7.12,path:cel00970
K08E7.t1,path:cel00970
K08H2.t1,path:cel00970
K09A11.t1,path:cel00970
K09C6.t1,path:cel00970
K09C8.11,path:cel00970
K09C8.t1,path:cel00970
K10C8.5,path:cel00970
K10C8.t1,path:cel00970
K11C4.11,path:cel00970
K11C4.t1,path:cel00970
K11E4.10,path:cel00970
K11E4.11,path:cel00970
K11E4.7,path:cel00970
K11E4.9,path:cel00970
K11E4.t1,path:cel00970
K11E4.t2,path:cel00970
K11E4.t3,path:cel00970
K11E4.t4,path:cel00970
K11E4.t5,path:cel00970
K11E4.t6,path:cel00970
K11H3.11,path:cel00970
K11H3.9,path:cel00970
K11H3.t1,path:cel00970
K11H3.t2,path:cel00970
K12H4.10,path:cel00970
K12H4.t1,path:cel00970
M01E10.5,path:cel00970
M01E10.t1,path:cel00970
M01E10.t2,path:cel00970
M01E5.8,path:cel00970
M01E5.t1,path:cel00970
M02F4.12,path:cel00970
M02F4.t1,path:cel00970
M02F4.t2,path:cel00970
M03A1.12,path:cel00970
M03A1.t1,path:cel00970
M163.20,path:cel00970
M163.t2,path:cel00970
M57.t1,path:cel00970
R01H5.2,path:cel00970
R01H5.t1,path:cel00970
R02E12.t1,path:cel00970
R03E1.5,path:cel00970
R03E1.t1,path:cel00970
R03E1.t2,path:cel00970
R04B3.t1,path:cel00970
R04B3.t2,path:cel00970
R04D3.13,path:cel00970
R04D3.14,path:cel00970
R04D3.t1,path:cel00970
R04D3.t2,path:cel00970
R04D3.t3,path:cel00970
R04D3.t4,path:cel00970
R04D3.t5,path:cel00970
R04E5.13,path:cel00970
R04E5.14,path:cel00970
R04E5.16,path:cel00970
R04E5.17,path:cel00970
R04E5.t1,path:cel00970
R04E5.t2,path:cel00970
R04E5.t3,path:cel00970
R04E5.t4,path:cel00970
R04E5.t5,path:cel00970
R04E5.t6,path:cel00970
R04F11.t1,path:cel00970
R09E10.15,path:cel00970
R09E10.t1,path:cel00970
R11.7,path:cel00970
R11.t1,path:cel00970
R11.t2,path:cel00970
R11.t3,path:cel00970
R11.t4,path:cel00970
R11A8.6,path:cel00970
R11B5.3,path:cel00970
R11B5.8,path:cel00970
R11B5.t1,path:cel00970
R11B5.t2,path:cel00970
R11B5.t3,path:cel00970
R11G10.t1,path:cel00970
R11G10.t2,path:cel00970
R148.t1,path:cel00970
R74.1,path:cel00970
T01B4.4,path:cel00970
T01B4.6,path:cel00970
T01B4.7,path:cel00970
T01B4.8,path:cel00970
T01B4.t1,path:cel00970
T01B4.t2,path:cel00970
T01B4.t3,path:cel00970
T01B4.t4,path:cel00970
T01C1.9,path:cel00970
T01C1.t1,path:cel00970
T01G1.t1,path:cel00970
T01G1.t2,path:cel00970
T02G5.9,path:cel00970
T02G6.12,path:cel00970
T02G6.t1,path:cel00970
T03E6.13,path:cel00970
T03E6.t1,path:cel00970
T03G6.t1,path:cel00970
T04D3.10,path:cel00970
T04D3.t1,path:cel00970
T04D3.t2,path:cel00970
T04D3.t3,path:cel00970
T04D3.t4,path:cel00970
T04F8.15,path:cel00970
T04F8.t1,path:cel00970
T05A8.10,path:cel00970
T05A8.9,path:cel00970
T05A8.t1,path:cel00970
T05A8.t2,path:cel00970
T05H4.t1,path:cel00970
T05H4.t2,path:cel00970
T06H11.17,path:cel00970
T06H11.18,path:cel00970
T06H11.t1,path:cel00970
T06H11.t2,path:cel00970
T06H11.t3,path:cel00970
T07A9.2,path:cel00970
T07D10.t1,path:cel00970
T07H6.t1,path:cel00970
T07H6.t2,path:cel00970
T08A9.15,path:cel00970
T08A9.t1,path:cel00970
T08B2.9,path:cel00970
T09B4.19,path:cel00970
T09B4.t1,path:cel00970
T09B4.t2,path:cel00970
T09F5.t1,path:cel00970
T10B10.13,path:cel00970
T10B10.14,path:cel00970
T10B10.t1,path:cel00970
T10B10.t2,path:cel00970
T10B9.t1,path:cel00970
T10F2.1,path:cel00970
T13B5.t1,path:cel00970
T14B4.t1,path:cel00970
T14F9.t1,path:cel00970
T14G8.t1,path:cel00970
T15B12.t1,path:cel00970
T16D1.t1,path:cel00970
T18D3.t1,path:cel00970
T19C4.19,path:cel00970
T19C4.t1,path:cel00970
T20H4.3,path:cel00970
T21B4.19,path:cel00970
T21B4.t1,path:cel00970
T21H8.t1,path:cel00970
T22A3.11,path:cel00970
T22A3.t1,path:cel00970
T22A3.t2,path:cel00970
T22A3.t3,path:cel00970
T22A3.t4,path:cel00970
T22C1.t1,path:cel00970
T22C8.9,path:cel00970
T22C8.t1,path:cel00970
T22F3.t1,path:cel00970
T22F3.t2,path:cel00970
T22F3.t3,path:cel00970
T22F3.t4,path:cel00970
T22F7.t1,path:cel00970
T23F1.8,path:cel00970
T23F1.9,path:cel00970
T23F1.t1,path:cel00970
T23F1.t2,path:cel00970
T23H4.t1,path:cel00970
T25B6.10,path:cel00970
T25B6.t1,path:cel00970
T25B6.t2,path:cel00970
T25D1.4,path:cel00970
T25D1.t1,path:cel00970
T25D1.t2,path:cel00970
T25E4.3,path:cel00970
T25E4.t1,path:cel00970
T26C11.t1,path:cel00970
T27B1.3,path:cel00970
T27B1.t1,path:cel00970
T27F6.5,path:cel00970
T28B4.14,path:cel00970
T28B4.t1,path:cel00970
T28B4.t2,path:cel00970
T28C12.t1,path:cel00970
T28D6.t1,path:cel00970
T28D6.t2,path:cel00970
T28F2.t1,path:cel00970
VW02B12L.t1,path:cel00970
VW02B12L.t2,path:cel00970
W01H2.t1,path:cel00970
W02B12.6,path:cel00970
W02G9.7,path:cel00970
W02G9.9,path:cel00970
W02G9.t1,path:cel00970
W02G9.t2,path:cel00970
W02H3.t1,path:cel00970
W03B1.4,path:cel00970
W03C9.11,path:cel00970
W03C9.t1,path:cel00970
W03G11.t1,path:cel00970
W03H1.t1,path:cel00970
W06D4.9,path:cel00970
W06D4.t1,path:cel00970
W06G6.18,path:cel00970
W06G6.19,path:cel00970
W06G6.t1,path:cel00970
W06G6.t2,path:cel00970
W06G6.t3,path:cel00970
W07G4.t1,path:cel00970
W09D6.10,path:cel00970
W09D6.t1,path:cel00970
W09D6.t2,path:cel00970
W09G10.t1,path:cel00970
W09G10.t2,path:cel00970
W09G10.t3,path:cel00970
W10G11.t1,path:cel00970
W10G11.t2,path:cel00970
Y104H12A.t1,path:cel00970
Y105C5A.1276,path:cel00970
Y105C5A.1277,path:cel00970
Y105C5A.t1,path:cel00970
Y105C5A.t2,path:cel00970
Y105C5B.1415,path:cel00970
Y105C5B.t1,path:cel00970
Y105C5B.t2,path:cel00970
Y105C5B.t3,path:cel00970
Y105C5B.t4,path:cel00970
Y105E8A.19,path:cel00970
Y105E8A.20,path:cel00970
Y106G6D.t1,path:cel00970
Y110A2AL.t1,path:cel00970
Y110A2AL.t2,path:cel00970
Y116F11A.9,path:cel00970
Y116F11A.t1,path:cel00970
Y119D3B.24,path:cel00970
Y119D3B.t1,path:cel00970
Y17G9A.t1,path:cel00970
Y18H1A.t1,path:cel00970
Y22D7AL.17,path:cel00970
Y22D7AL.t3,path:cel00970
Y22D7AL.t4,path:cel00970
Y23H5A.7,path:cel00970
Y25C1A.t1,path:cel00970
Y25C1A.t2,path:cel00970
Y32B12B.t1,path:cel00970
Y32B12B.t2,path:cel00970
Y34B4A.t1,path:cel00970
Y37A1B.334,path:cel00970
Y37A1B.t1,path:cel00970
Y37B11A.4,path:cel00970
Y37B11A.5,path:cel00970
Y37B11A.t2,path:cel00970
Y37E11AL.16,path:cel00970
Y37E11AL.t1,path:cel00970
Y37E11B.t1,path:cel00970
Y37E11B.t2,path:cel00970
Y37F4.t1,path:cel00970
Y37F4.t2,path:cel00970
Y38E10A.31,path:cel00970
Y38E10A.t1,path:cel00970
Y38H6A.10,path:cel00970
Y38H6A.t1,path:cel00970
Y39A1A.29,path:cel00970
Y39A1A.t1,path:cel00970
Y39B6A.70,path:cel00970
Y39B6A.81,path:cel00970
Y39B6A.t10,path:cel00970
Y39B6A.t9,path:cel00970
Y39G10AL.5,path:cel00970
Y39G10AL.t1,path:cel00970
Y40C5A.16,path:cel00970
Y40C5A.t1,path:cel00970
Y40H7A.308,path:cel00970
Y40H7A.309,path:cel00970
Y40H7A.t1,path:cel00970
Y40H7A.t2,path:cel00970
Y41D4A.6,path:cel00970
Y41E3.4,path:cel00970
Y43D4A.t1,path:cel00970
Y43D4A.t2,path:cel00970
Y43F4A.5,path:cel00970
Y43F4A.6,path:cel00970
Y43F4A.t1,path:cel00970
Y43F4A.t2,path:cel00970
Y46G5A.45,path:cel00970
Y46G5A.t1,path:cel00970
Y47C4A.t1,path:cel00970
Y47C4A.t2,path:cel00970
Y49E10.32,path:cel00970
Y49E10.t1,path:cel00970
Y4C6B.98,path:cel00970
Y4C6B.t1,path:cel00970
Y4C6B.t2,path:cel00970
Y4C6B.t3,path:cel00970
Y51B9A.t1,path:cel00970
Y51H4A.t1,path:cel00970
Y51H4A.t2,path:cel00970
Y51H4A.t3,path:cel00970
Y51H4A.t4,path:cel00970
Y51H4A.t5,path:cel00970
Y51H4A.t6,path:cel00970
Y51H4A.t7,path:cel00970
Y51H7BR.9,path:cel00970
Y51H7BR.t1,path:cel00970
Y53C10A.16,path:cel00970
Y53C10A.17,path:cel00970
Y53C10A.18,path:cel00970
Y53C10A.t1,path:cel00970
Y53C10A.t2,path:cel00970
Y53C10A.t3,path:cel00970
Y53C12A.12,path:cel00970
Y53C12A.t1,path:cel00970
Y54G2A.65,path:cel00970
Y54G2A.70,path:cel00970
Y54G2A.t1,path:cel00970
Y54G2A.t2,path:cel00970
Y54G2A.t3,path:cel00970
Y54G2A.t4,path:cel00970
Y54G2A.t5,path:cel00970
Y55F3BR.16,path:cel00970
Y55F3BR.t1,path:cel00970
Y57A10B.8,path:cel00970
Y57A10B.t1,path:cel00970
Y57A10C.t1,path:cel00970
Y57G11B.t1,path:cel00970
Y57G11C.t1,path:cel00970
Y59E1B.5,path:cel00970
Y59E1B.t2,path:cel00970
Y60A3A.13,path:cel00970
Y60C6A.t1,path:cel00970
Y65A5A.26,path:cel00970
Y65A5A.t1,path:cel00970
Y65A5A.t2,path:cel00970
Y65A5A.t3,path:cel00970
Y65A5A.t4,path:cel00970
Y66D12A.29,path:cel00970
Y66D12A.7,path:cel00970
Y66D12A.t1,path:cel00970
Y67D2.t1,path:cel00970
Y69A2AR.41,path:cel00970
Y69A2AR.t1,path:cel00970
Y69A2AR.t2,path:cel00970
Y70C5A.5,path:cel00970
Y70C5A.t1,path:cel00970
Y71H2AM.t1,path:cel00970
Y73B3A.t1,path:cel00970
Y73B6BL.283,path:cel00970
Y73B6BL.t1,path:cel00970
Y73F8A.1164,path:cel00970
Y73F8A.1171,path:cel00970
Y73F8A.t1,path:cel00970
Y73F8A.t2,path:cel00970
Y73F8A.t3,path:cel00970
Y73F8A.t4,path:cel00970
Y75D11A.t2,path:cel00970
Y76A2B.t1,path:cel00970
Y76A2B.t2,path:cel00970
Y77E11A.t3,path:cel00970
Y7A5A.14,path:cel00970
Y7A5A.15,path:cel00970
Y7A5A.16,path:cel00970
Y7A5A.18,path:cel00970
Y7A5A.19,path:cel00970
Y7A5A.t1,path:cel00970
Y7A5A.t2,path:cel00970
Y7A5A.t3,path:cel00970
Y7A5A.t4,path:cel00970
Y7A5A.t5,path:cel00970
Y7A9D.62,path:cel00970
Y7A9D.63,path:cel00970
Y7A9D.66,path:cel00970
Y7A9D.t1,path:cel00970
Y7A9D.t2,path:cel00970
Y7A9D.t3,path:cel00970
Y80D3A.1,path:cel00970
Y82E9BR.t1,path:cel00970
Y87G2A.5,path:cel00970
Y92C3A.5,path:cel00970
Y92C3A.9,path:cel00970
Y92C3A.t2,path:cel00970
Y92C3A.t3,path:cel00970
Y92H12A.8,path:cel00970
Y92H12A.t1,path:cel00970
Y95B8A.13,path:cel00970
Y95B8A.t1,path:cel00970
Y95D11A.4,path:cel00970
Y95D11A.t1,path:cel00970
Y97E10C.t1,path:cel00970
ZC132.10,path:cel00970
ZC132.t1,path:cel00970
ZC412.12,path:cel00970
ZC412.t1,path:cel00970
ZC412.t2,path:cel00970
ZC434.5,path:cel00970
ZC449.10,path:cel00970
ZC449.t1,path:cel00970
ZC455.14,path:cel00970
ZC455.t1,path:cel00970
ZK1067.10,path:cel00970
ZK1067.t1,path:cel00970
ZK154.8,path:cel00970
ZK154.t1,path:cel00970
ZK154.t2,path:cel00970
ZK154.t3,path:cel00970
ZK154.t4,path:cel00970
ZK154.t5,path:cel00970
ZK262.17,path:cel00970
ZK262.t1,path:cel00970
ZK380.t1,path:cel00970
ZK39.t1,path:cel00970
ZK507.t1,path:cel00970
ZK524.3,path:cel00970
ZK563.8,path:cel00970
ZK563.t1,path:cel00970
ZK617.10,path:cel00970
ZK617.t1,path:cel00970
ZK622.6,path:cel00970
ZK622.8,path:cel00970
ZK622.t1,path:cel00970
ZK622.t2,path:cel00970
ZK678.10,path:cel00970
ZK678.11,path:cel00970
ZK678.t1,path:cel00970
ZK678.t2,path:cel00970
ZK678.t3,path:cel00970
ZK678.t4,path:cel00970
ZK783.8,path:cel00970
ZK783.t1,path:cel00970
ZK822.t1,path:cel00970
ZK899.10,path:cel00970
ZK899.t1,path:cel00970
ZK970.10,path:cel00970
ZK970.11,path:cel00970
ZK970.t1,path:cel00970
ZK970.t2,path:cel00970
ZK970.t3,path:cel00970
ZK970.t4,path:cel00970
ZK994.10,path:cel00970
ZK994.11,path:cel00970
ZK994.9,path:cel00970
ZK994.t1,path:cel00970
ZK994.t2,path:cel00970
ZK994.t3,path:cel00970
Ala,path:cel00970
Arg,path:cel00970
Asn,path:cel00970
Asp,path:cel00970
Cys,path:cel00970
Gln,path:cel00970
Gly,path:cel00970
His,path:cel00970
Leu,path:cel00970
Lys,path:cel00970
Met,path:cel00970
Phe,path:cel00970
Pro,path:cel00970
Thr,path:cel00970
Trp,path:cel00970
Tyr,path:cel00970
Val,path:cel00970
B0310.5,path:cel00980
C02D5.3,path:cel00980
C02D5.4,path:cel00980
C17G1.3,path:cel00980
C18C4.3,path:cel00980
C29E4.7,path:cel00980
D2063.1,path:cel00980
F11G11.1,path:cel00980
F11G11.2,path:cel00980
F11G11.3,path:cel00980
F13A7.10,path:cel00980
F35E8.8,path:cel00980
F35H8.6,path:cel00980
F39G3.1,path:cel00980
H24K24.3,path:cel00980
K08F4.11,path:cel00980
K08F4.6,path:cel00980
K08F4.7,path:cel00980
K12G11.3,path:cel00980
K12G11.4,path:cel00980
M88.1,path:cel00980
R03D7.6,path:cel00980
R07B1.4,path:cel00980
R107.7,path:cel00980
R11G1.3,path:cel00980
T04H1.7,path:cel00980
T04H1.8,path:cel00980
T07C5.1,path:cel00980
T08B1.3,path:cel00980
W01A11.1,path:cel00980
Y45G12C.2,path:cel00980
ZK1320.1,path:cel00980
ZK546.11,path:cel00980
B0310.5,path:cel00982
C02D5.3,path:cel00982
C02D5.4,path:cel00982
C17G1.3,path:cel00982
C18C4.3,path:cel00982
C29E4.7,path:cel00982
D2063.1,path:cel00982
F11G11.1,path:cel00982
F11G11.2,path:cel00982
F11G11.3,path:cel00982
F13A7.10,path:cel00982
F35E8.8,path:cel00982
F35H8.6,path:cel00982
F39G3.1,path:cel00982
F53F4.5,path:cel00982
H24K24.3,path:cel00982
H24K24.5,path:cel00982
K08C7.2,path:cel00982
K08C7.5,path:cel00982
K08F4.11,path:cel00982
K08F4.6,path:cel00982
K08F4.7,path:cel00982
K12G11.3,path:cel00982
K12G11.4,path:cel00982
M88.1,path:cel00982
R03D7.6,path:cel00982
R07B1.4,path:cel00982
R107.7,path:cel00982
R11G1.3,path:cel00982
T04H1.7,path:cel00982
T04H1.8,path:cel00982
T07C5.1,path:cel00982
T08B1.3,path:cel00982
Y39A1A.19,path:cel00982
Y45G12C.2,path:cel00982
ZK1320.1,path:cel00982
ZK546.11,path:cel00982
B0001.4,path:cel00983
B0310.5,path:cel00983
C17G1.3,path:cel00983
C18C4.3,path:cel00983
C25F6.3,path:cel00983
C47D2.2,path:cel00983
C47E12.8,path:cel00983
C52A10.2,path:cel00983
F13H6.3,path:cel00983
F13H8.7,path:cel00983
F35H8.6,path:cel00983
F39G3.1,path:cel00983
F49E8.4,path:cel00983
F55B11.1,path:cel00983
M106.4,path:cel00983
M88.1,path:cel00983
R12A1.4,path:cel00983
T04H1.7,path:cel00983
T04H1.8,path:cel00983
T07C4.1,path:cel00983
T07C5.1,path:cel00983
T22D1.3,path:cel00983
Y105E8B.5,path:cel00983
Y105E8B.9,path:cel00983
Y43C5A.5,path:cel00983
ZC395.7,path:cel00983
ZK783.2,path:cel00983
C06B3.4,path:cel01040
C15F1.6,path:cel01040
C29F3.1,path:cel01040
C48B4.1,path:cel01040
C56G2.6,path:cel01040
F08A8.1,path:cel01040
F08A8.3,path:cel01040
F08A8.4,path:cel01040
F10D2.9,path:cel01040
F11A5.12,path:cel01040
F58F9.7,path:cel01040
F59F4.1,path:cel01040
T08B2.7,path:cel01040
T15B7.2,path:cel01040
VZK822L.1,path:cel01040
W06D12.3,path:cel01040
,path:cel01100
B0001.4,path:cel01100
B0024.15,path:cel01100
B0025.1,path:cel01100
B0035.5,path:cel01100
B0041.6,path:cel01100
B0205.6,path:cel01100
B0228.7,path:cel01100
B0250.5,path:cel01100
B0252.2,path:cel01100
B0272.3,path:cel01100
B0280.3,path:cel01100
B0285.10,path:cel01100
B0285.5,path:cel01100
B0285.8,path:cel01100
B0285.9,path:cel01100
B0286.3,path:cel01100
B0303.3,path:cel01100
B0310.5,path:cel01100
B0348.4,path:cel01100
B0361.5,path:cel01100
B0361.8,path:cel01100
B0365.1,path:cel01100
B0416.6,path:cel01100
B0432.5,path:cel01100
B0491.1,path:cel01100
B0513.5,path:cel01100
C01B4.6,path:cel01100
C02B10.1,path:cel01100
C03C10.3,path:cel01100
C03E10.4,path:cel01100
C03G5.1,path:cel01100
C04C3.3,path:cel01100
C04F6.3,path:cel01100
C04G6.3,path:cel01100
C05C8.7,path:cel01100
C05D11.11,path:cel01100
C05D2.3,path:cel01100
C05G5.4,path:cel01100
C06A1.5,path:cel01100
C06A8.1,path:cel01100
C06B3.4,path:cel01100
C06E7.1,path:cel01100
C06E7.3,path:cel01100
C06H2.1,path:cel01100
C07E3.9,path:cel01100
C08B11.8,path:cel01100
C08H9.3,path:cel01100
C09B8.1,path:cel01100
C09E10.2,path:cel01100
C09G4.1,path:cel01100
C09H10.3,path:cel01100
C10C5.5,path:cel01100
C10F3.6,path:cel01100
C12C8.2,path:cel01100
C13B9.2,path:cel01100
C14A4.3,path:cel01100
C14E2.2,path:cel01100
C14F11.1,path:cel01100
C14F11.6,path:cel01100
C15B12.1,path:cel01100
C15H11.8,path:cel01100
C15H9.1,path:cel01100
C15H9.7,path:cel01100
C16A3.10,path:cel01100
C16A3.5,path:cel01100
C16C2.3,path:cel01100
C17G1.3,path:cel01100
C17G1.7,path:cel01100
C17H12.14,path:cel01100
C18C4.3,path:cel01100
C18E9.4,path:cel01100
C23H3.4,path:cel01100
C23H3.7,path:cel01100
C24A3.4,path:cel01100
C24F3.4,path:cel01100
C25F6.3,path:cel01100
C25H3.9,path:cel01100
C26E6.11,path:cel01100
C26E6.4,path:cel01100
C26H9A.1,path:cel01100
C27A12.9,path:cel01100
C28D4.3,path:cel01100
C28H8.11,path:cel01100
C29E4.8,path:cel01100
C29F3.1,path:cel01100
C29F7.3,path:cel01100
C30F12.7,path:cel01100
C30F8.2,path:cel01100
C30H6.7,path:cel01100
C31C9.2,path:cel01100
C31H2.4,path:cel01100
C32F10.8,path:cel01100
C33A12.1,path:cel01100
C33C12.3,path:cel01100
C33C12.8,path:cel01100
C33H5.18,path:cel01100
C34B2.7,path:cel01100
C34B2.8,path:cel01100
C34C6.4,path:cel01100
C34E10.6,path:cel01100
C34F11.3,path:cel01100
C34F6.8,path:cel01100
C34G6.2,path:cel01100
C36A4.4,path:cel01100
C36A4.9,path:cel01100
C36B1.3,path:cel01100
C36B1.7,path:cel01100
C37E2.1,path:cel01100
C37H5.6,path:cel01100
C38H2.2,path:cel01100
C39D10.3,path:cel01100
C42C1.5,path:cel01100
C42D4.8,path:cel01100
C42D8.3,path:cel01100
C44E4.3,path:cel01100
C45B2.5,path:cel01100
C45G3.3,path:cel01100
C46F4.2,path:cel01100
C47B2.6,path:cel01100
C47D2.2,path:cel01100
C47E12.8,path:cel01100
C48B4.1,path:cel01100
C48E7.2,path:cel01100
C49F5.1,path:cel01100
C50D2.7,path:cel01100
C50F4.2,path:cel01100
C50F7.10,path:cel01100
C50F7.4,path:cel01100
C52A10.2,path:cel01100
C52B9.1,path:cel01100
C52B9.7,path:cel01100
C53A3.2,path:cel01100
C53B4.7,path:cel01100
C53B7.4,path:cel01100
C53D5.5,path:cel01100
C54G4.8,path:cel01100
C54G7.2,path:cel01100
C55B7.2,path:cel01100
C55F2.1,path:cel01100
C56G2.6,path:cel01100
D1005.1,path:cel01100
D1025.2,path:cel01100
D1053.1,path:cel01100
D2023.2,path:cel01100
D2023.5,path:cel01100
D2030.1,path:cel01100
D2030.4,path:cel01100
D2030.5,path:cel01100
D2063.1,path:cel01100
D2085.1,path:cel01100
D2085.6,path:cel01100
D2096.3,path:cel01100
D2096.4,path:cel01100
DH11.1,path:cel01100
E01A2.1,path:cel01100
E02H1.6,path:cel01100
E04A4.7,path:cel01100
E04F6.5,path:cel01100
F01F1.12,path:cel01100
F01F1.6,path:cel01100
F01G10.1,path:cel01100
F01G10.2,path:cel01100
F01G10.3,path:cel01100
F01G4.2,path:cel01100
F01G4.5,path:cel01100
F02E8.1,path:cel01100
F07A11.2,path:cel01100
F08A8.1,path:cel01100
F08A8.3,path:cel01100
F08A8.4,path:cel01100
F08B4.5,path:cel01100
F08C6.2,path:cel01100
F08F3.2,path:cel01100
F08F8.2,path:cel01100
F08F8.7,path:cel01100
F09E10.3,path:cel01100
F09E5.2,path:cel01100
F09F7.3,path:cel01100
F09F7.4,path:cel01100
F09G2.8,path:cel01100
F10C2.4,path:cel01100
F10F2.2,path:cel01100
F10G8.9,path:cel01100
F11A5.12,path:cel01100
F11E6.1,path:cel01100
F11G11.9,path:cel01100
F12F6.3,path:cel01100
F12F6.7,path:cel01100
F13D12.2,path:cel01100
F13D12.4,path:cel01100
F13G3.5,path:cel01100
F13H10.2,path:cel01100
F13H10.4,path:cel01100
F13H8.7,path:cel01100
F13H8.9,path:cel01100
F14B4.2,path:cel01100
F14B4.3,path:cel01100
F17C11.7,path:cel01100
F19G12.2,path:cel01100
F20B4.6,path:cel01100
F20B6.2,path:cel01100
F20H11.3,path:cel01100
F21D5.1,path:cel01100
F22B3.4,path:cel01100
F22B8.6,path:cel01100
F22D6.4,path:cel01100
F23B12.5,path:cel01100
F23B2.13,path:cel01100
F23H11.3,path:cel01100
F23H11.9,path:cel01100
F25B4.1,path:cel01100
F25B4.6,path:cel01100
F25B5.6,path:cel01100
F25E2.3,path:cel01100
F25G6.6,path:cel01100
F25H2.5,path:cel01100
F25H5.3,path:cel01100
F25H9.6,path:cel01100
F26D10.10,path:cel01100
F26D11.1,path:cel01100
F26E4.6,path:cel01100
F26E4.9,path:cel01100
F26F4.11,path:cel01100
F26H9.4,path:cel01100
F26H9.5,path:cel01100
F27C1.7,path:cel01100
F27D4.5,path:cel01100
F27D9.5,path:cel01100
F28A10.6,path:cel01100
F28B3.9,path:cel01100
F28D1.11,path:cel01100
F28F8.2,path:cel01100
F29C4.2,path:cel01100
F29F11.1,path:cel01100
F30F8.2,path:cel01100
F31B12.1,path:cel01100
F31D4.9,path:cel01100
F32D1.2,path:cel01100
F32G8.6,path:cel01100
F32H2.5,path:cel01100
F33A8.5,path:cel01100
F33D11.9,path:cel01100
F33D4.4,path:cel01100
F33H1.2,path:cel01100
F33H2.5,path:cel01100
F35G12.1,path:cel01100
F35G12.10,path:cel01100
F35G12.2,path:cel01100
F35G2.4,path:cel01100
F35H10.4,path:cel01100
F35H12.4,path:cel01100
F35H8.6,path:cel01100
F36A4.7,path:cel01100
F36H9.3,path:cel01100
F37B12.2,path:cel01100
F37C12.3,path:cel01100
F37C12.7,path:cel01100
F38B6.4,path:cel01100
F39B1.1,path:cel01100
F39G3.1,path:cel01100
F40F8.1,path:cel01100
F40F9.6,path:cel01100
F40G9.2,path:cel01100
F41E6.5,path:cel01100
F42A8.2,path:cel01100
F42D1.2,path:cel01100
F42F12.4,path:cel01100
F42G8.10,path:cel01100
F42G8.12,path:cel01100
F43E2.2,path:cel01100
F43G9.1,path:cel01100
F43H9.2,path:cel01100
F44C4.5,path:cel01100
F44E7.2,path:cel01100
F44G4.2,path:cel01100
F45H10.1,path:cel01100
F45H10.2,path:cel01100
F45H10.3,path:cel01100
F46E10.10,path:cel01100
F46F11.5,path:cel01100
F47A4.5,path:cel01100
F47B10.1,path:cel01100
F47B10.2,path:cel01100
F47G4.7,path:cel01100
F47G6.2,path:cel01100
F48E3.1,path:cel01100
F49C12.13,path:cel01100
F49E12.9,path:cel01100
F49E2.1,path:cel01100
F49E8.4,path:cel01100
F49H12.6,path:cel01100
F49H6.5,path:cel01100
F52A8.5,path:cel01100
F52B11.2,path:cel01100
F52C9.3,path:cel01100
F52D1.1,path:cel01100
F52E1.10,path:cel01100
F52E4.1,path:cel01100
F52H2.6,path:cel01100
F53A2.7,path:cel01100
F53A2.8,path:cel01100
F53B1.4,path:cel01100
F53C3.13,path:cel01100
F53F4.10,path:cel01100
F53H8.4,path:cel01100
F54A3.4,path:cel01100
F54C8.1,path:cel01100
F54D5.7,path:cel01100
F54D7.2,path:cel01100
F54D8.2,path:cel01100
F54D8.3,path:cel01100
F54F3.4,path:cel01100
F54G8.2,path:cel01100
F54H12.1,path:cel01100
